teks,skor,label
BISA G SIH JANGAN KASIH GW TIM DARKSISTEM MULU!!?? LU BENCI AMA GW?,1,negatif
"setiap match pasti selalu ada yg afk, ga seru main game lain aja",1,negatif
"sistem nya kenapa ya sering rusak gitu jaringan di ping nya buruk tapi wifi saya bagus bagus aja,terus sistem matchmaking nya curang dikasih team troll.",2,negatif
Game bagus dan banyak dark sistemnya🤧,5,positif
saya suka banget lho,5,positif
lu beri tim GK ngotak lol lu bisa GK ngasih tim itu yg seimbang makin najis gw main,5,positif
montoon wifi lanjar tapi ngelek parah,3,netral
gem ini sangat seru,5,positif
makin lama malah makin jelek masak pas main selalu naik terus jaringan gw padahal di pake aplikasi lain lancar² aja,1,negatif
yss batalin revamp pls,5,positif
"game nya bagus tapi sayang GK keluarin Hero baru mm lagi, monton monton, aku kasih 4 bintang aja dlu sampai ada mm baru",4,positif
"GAME SIAL,INI MEKANISME PEMBAGIAN TIMNYA GIMANA SIH?SAYA SELALU DAPAT TIM YANG NGGK BISA MAIN BUAT YANG BACA KOMEN SAYA MENDING NGGA USH DOWNLOAD GAME SIAL ANJNG INI KALO NGGA MAU STRES",1,negatif
aku suka main nya soal nya rame ke temu abang abang lohh,2,negatif
dark sistem nya buang aj ton muak gua,1,negatif
"tolong kalau kasih matching yang bener, solo di kasih solo aja tim nya smua, ini solo ketemu nya duo trio ga jelas, kalau solo itu tolong kasih tier musuh yang sama dengan kita, saya main rank tier glory 72 ketemu temen bintang 53,mohon di benerin matching nya",1,negatif
halo saya mau main ml lagi mohon dikasih ws 70kali ya moonton,5,positif
bintang dua aja soal susah naik ring,2,negatif
perbaiki sinyalnya padahal sinyal gua bagus dasar game gak bener,1,negatif
BUG tolong diperbaiki tiap mulai macth selalu ada masalah koneksi internet padahal sinyal internet saya lancar,3,netral
saya sangat puas dengan game ini👍,5,positif
"Jaringan gk pernah bener, padahal server di SEA",1,negatif
bagus dan seruh di main kan bisa mabar dan emod ya bagus semua aku suka dengan gem ini aku menyukai orang-orang yang seruh aku bertemu dengan banyak orang,5,positif
game cuma bikin ngamuk,3,netral
game nya sangat bagusss banget mas moonton trima kasih telah membirikan ku kemenangn dan aku juga mw ngucpin trima kasih buat moonton kerena dia telah membirikan ku rank legends makasih mas moonton,5,positif
Terlalu banyak teman bot (game bot),1,negatif
game nya bagus,5,positif
mobile legends jaya,5,positif
game ini bikin sakit jantung setiap main ketemu drasisitem game apa ini plis monton perbaiki game kamu aku udah mitic bintang 24 setiap aku main ketemu drasisitem terus game apa ini gua pengsi aja main game ini gua pengsi ML AJA game rusak,1,negatif
game tolol,5,positif
game idiot,1,negatif
wifi saya bagus tapi ngelag,1,negatif
bagus seru,4,positif
"teruntuk monton makin kesini game lu nggk jelas banget,masa tiap mau main harus donlod resoce Mulu,ni game makin kesini makin ngadi ngadi,sama jaringan juga padahal jaringan pake Wify dan data pin bagus bisa bisa nya malah lag,coba tolong diperbaiki lagi monton jangan cuman hiro yg di buf/ di rievam,benerin dulu tu game terimakasih.",1,negatif
jaringan mu sudah di periksa kah moonton? semua wilayah mempunyai kualitas jaringan yang berbeda! tolong optimal kan saja jaringannya!,2,negatif
game burik kalo main pasti di kasih dark sistem ga jelas banget buat game,1,negatif
Nt dah ni game,2,negatif
banyak player noob,5,positif
ok,5,positif
bagus banget aku suka,5,positif
"min, bikin skin valentine wanwan ma ling",5,positif
gampang sekali,5,positif
Game bagus bangett... Tapi hp aku sampe suaranya kayak mesin cukur njir... Truss gw kasian sama poveus knp ga ada skin kolebnya ? 1 lagi setelah event naruto nanti plisss ada in event boruto biar tambah seru.. Masak ada event naruto ga ada event boruto ... Kan biar tambah kek ada episodenya kayak naruto trus boruto dijamin banyak yg suka sama mlbb sihh.. Plis pihak montonnnnn.,5,positif
tolong kirim diamond geratis,1,negatif
sering lose trek,3,netral
"game nya,bagus playernya ramah ramah lagi",5,positif
monton k o n t o l,1,negatif
gak usah download game ini ini game pembuat stresss doang. kalo download game ini lu gak bakal naik naik bintang nya kek gua gua udah main dari pagi sampe sore gak menang menang . ml cuma game yang buat stress jadi jangan download ml,1,negatif
seru,5,positif
"Game Aneh Padahal Sinyal Bagus Tapi Leg Parah, Banyak yang chet, Tim Nya Juga Aneh². Benerin Gamenya!!!!!!!",1,negatif
Woyyyy kenapa Baru baru ini Mobile legends selalu lag terus pdhl jaringan stabil tp lag parah pas main 😭 lalu ada bug Gk masuk akal jirrr gue main brawl tiba tiba lag habis itu tiba tiba main rank sendiri udah di gameplay lhooo gue langsong kaget lalu aku jalanin nih tiba tiba lag lagi lalu langsung main brawl yg tadi 😭😭,2,negatif
akun gw di hack Nickname nya NYW MAUL16,1,negatif
gem nya bagus dan seru,5,positif
"game bagus,tapi setiap main solo selalu ada tim dari sistem moonton yg tidak seimbang, tolong di perbaiki ya moonton.",1,negatif
gem membuat pemain makin stres aja,1,negatif
bagus Dan seruuu banget kalian kalo mau main geme ini ajaaa geme yaaa,5,positif
full losestreak,1,negatif
pliss hilangin draksistem,5,positif
nagsih Tim gaje sistem ya sistem mau naik tier doang mesti dikasih kek babi giliran main biasa dikasih tim Malu²in benerin dong sistemnya kalok gini kapan mau nain nya anjg.......KASIH LAWANN KERASSS MOONTONNNNNNN KASIH TIMMNYAAA TOLOLLLLL NGERIII² BIKIN PLAYER PENSI YA GINI NGERIIII²,1,negatif
bagus menghibur,5,positif
"woi gw main jaringan bagus tiba tiba berhenti jgn GK jelas gitu la, udh gitu matc making GK jelas, ini masalah udh dri dulu GK dibenerin",1,negatif
game nya berat,3,netral
kasi saya tim yang gg jangan yang bot,5,positif
isinya dark sistem semua 😵,1,negatif
tolong lah adain lagi event skin epic gratis...game nya bagus menyenangkan walau sedikit bikin darah naik thanks,5,positif
game GK guna udah dikasih musuh yg GK setara sama kita sinyal bagus di jelekin begini lh orang maksa bikin game,1,negatif
seru tapi banyak dark sistem 😭,5,positif
mangal,5,positif
"aneh, sinyal bagus tiba tiba jelek, gak jelas banget, padahal main game lain aman aman aja. Gak lagi main ml",1,negatif
game moba nya keren dan bagus 🤩👍,5,positif
sinyal bagus tpi leg mulu,1,negatif
lag trus njg,2,negatif
kasih buff hero dhyrot,5,positif
game aneh semakin tahun bukanya tambah bagus malah sering bug jaringan,1,negatif
mantap ML ini kata delu,5,positif
"gameny bagus + seruu klo update pun hero2ny bagus2 semua,terimksh mooton",5,positif
game nya asik sih tapi terkadang suka lag padahal sinyal nya hijau terus skin Kimmy skin star wars nya ilang padahal itu skin favoritku,2,negatif
Dah berat game nya. We dah susah mainnya dan digabung data dengan wifi malah ngelag dimatikan wifinya malah kek tidak ada internet pdahal kuota ada,1,negatif
"karena game ini bagus banget, tapi aku tidak diperbolehkan top ap sama orang tua saya ,jadi aku ga top ap dan aku di ejek sama teman aku ,katanya ga punya diamond,karena tidak diperbolehkan top ap.dari perkataanku sekian terimakasih",5,positif
game bagus dan banyak skin nya tapi plis lah moontoon jangan kasih darksistem tolol,4,positif
"apaan gw dikasih tim yang poke terus, sama musuh yang jago², ga imbang anjir",1,negatif
mantap banget,5,positif
permainan yang bagus,5,positif
tolong di perbaiki masalah service nya ga bisa main gagal masuk terus main vs Al aja ga bisa gagal masuk costumer service kdang bisa main kadang ngga bsa gagal masuk ke pertandingan kota game banyak jaringan setabil untuk masuk pertandingan tapi setelah aku ketik masuk gangguan terus costumer service nya tolong di perbaiki,5,positif
ML JELEK,1,negatif
Monton kok baik banget sekarang jadi betah 🥰🥰,4,positif
kalah terus 😡😡😡😡😡😡😡😡,1,negatif
game pepek,1,negatif
Game nya seru banget,4,positif
game tlol di kasih dark sistem Mulu mending hapus aja ni game dari play store giliran menang sekali udh itu di kasih dark sistem moonton gblk mti aja moonton,1,negatif
Good Game,5,positif
Game biadap,1,negatif
masa 965+35 hasilnya 999 ngawur ini game pelit amat bintang turun pisan pernah diajarin mtk ga anak tk juga tau 965+35hasilnya 1000 masa moonton gak tau,1,negatif
memuaskan,5,positif
moonton kasih aku tim yang jago jangan drak sistem,1,negatif
bagus game nya tapi pasmain jelek soalnya musuhnya jago jago timnya bot gimana ngasih musuh rol nya bagus timnya ngetrol exp nana ware x jangler lesley midlan sun goldlane dyroth😡😡 roam barats,3,netral
Game njg tloll dari dlu bug demage g di ilangin njrr sampe skrng 2025,1,negatif
GAME YANG BAGUS SAYA TIDAK BISA MAIN GAME SELAIN ML,5,positif
game burik hapus aj dari play store,2,negatif
"monton babi masa gw ga pernah dapet tim yg gg dikit, masa gw ngestag di epic mana wlwlwlwl mulu jangankan ws win aja gw di kasi 1",1,negatif
lama² game gak jelasss uninstall lebuh baik,1,negatif
game ini sangat seru tapi tolong hapus dark system ya moonton,5,positif
game nya bagus sih tapi sering dikasih tim yang bot terus lawannya jago2 gw mvp tapi kalah tolong benerin lah moonton terus kadang² sering lag,5,positif
"hero pada aneh, ngasih tim gajelas, game k*nt*l, moonton m*m*k",1,negatif
nice,5,positif
tidak bisa mengganti akun sangat mengecewakan,2,negatif
i want to go legend!!!,1,negatif
APLIKASI TIDAK RAMAH BINTANG 1 AJA UDAH CUKUP!!!!!!,1,negatif
bangkitlah dark sistemnya dan angkat gw jadi dark sister setelah hari sabtu 2029 tahun dan akan menjadi dark sistem terhebat,5,positif
ngawur !!!,1,negatif
lama lama jadi ngelek mendig gem R.e.p.o bagus,1,negatif
dapat draksyatem mulu game rusak,1,negatif
Geme kaya ajing gak ngotak lah kalah sama menang nya banyak kalah nya sistem ngentok biadab saya do'akan bangkrut,1,negatif
aplikasi nya bagus,5,positif
"gem nya sangat seru aku sangat suka dengan gem ini ,sudah itu aja🤗",5,positif
Deneng ora bisa melebu 😡😡😡😡😡😡,1,negatif
bagus dan menarik,5,positif
seru daN pitur ya,5,positif
saya sudah bintang lima ml kasih saya lawan elite sampai saya immortal,5,positif
game busuk... isinya draksystem. monton monoton,3,netral
game gak berpendidikan moonton ga sekolah apa ngasih tim aneh mlu ga sekolah jangan bikin game maksa amat,5,positif
"masih ada cheat lag, tolol ini game",1,negatif
mvp kalah,1,negatif
binatang monton masa bagus jaringan tiba2 data internet nya mati itu bukan terjadi di 1 hp saja tapi di hp teman2 ku juga kalo lagi kil musu tiba2 data internet nya mati trus Hiro nya di kasi jalan di turet 1 kata buat monton anj Kon gem tolol masa demi kasi kala pelayr di kasi mati data internet nya dengan developer bukan terjadi 1 atau 2 hp tapi di hp juga yang lain padahal internet nya bagus bgt anj monton Kon serlok lu anj babi Kon,1,negatif
"Game burik makin lama makin gajelas, udah selalu dijumpai sama player yang ga bisa main terus jaringan suka merah padahal bagus!!",1,negatif
tidak baik untuk mental anak,2,negatif
game jelek game burik kebanyakan yang bacot trik,1,negatif
game yang sangat bagus buat saya stresss,5,positif
mantappppp,3,netral
"gem nya bagus,tapi tolong,mode offline nya di perbaiki,untuk mode pelatihan Al-nya nggak bisa di buka,untuk Ios 14",5,positif
jaringan game nya di perbaiki lagi...,5,positif
game 9 robot ai ini dapet team ai level bot yg di sengaja oleh sistem untuk kalah makanya dikasih b 1,1,negatif
masih ada beberapa bug Tolong di perbaiki!,5,positif
bagus,5,positif
gem ini sangat keren,5,positif
moonton pls lah saat naik rank saya jangan selalu di kasih dark system capek gw menang kalah menang kalah mulu jadinya saya turunin jadi bintang 3,3,netral
"Game sistem draf macht tolol, banyak bott,updet doang sistem masih banyak bot moonton bego",1,negatif
udh gue pensiun main ml makin ke sini makin gx jelas ml udh berapa kali dpt time ok eh udh masuk ke roam keluar LG sendiri sumpah yesel main ml enakan main game baru,1,negatif
lostrek terus,1,negatif
mantap,5,positif
bagus banget,5,positif
game nya bagus sihh tapi kalau masalah kredit skor itu kann . tapi game nya tetep bagusko jadi tolong diperbaiki lagi ya game nya 🙏🙏,5,positif
hadh dapat tim ngk pernah bnr,1,negatif
saya saat bermain ml pada awal saya mendownloadnya baik baik saja tapi lama kelamaan saya tidak bisa memainkannya padahal saya masih mempunyai paket,1,negatif
dari sistem ini game semakin gak jelas,1,negatif
aplikasi nya bagus tapi kurangi dark sistem nya,5,positif
seru,4,positif
sangat bagus,5,positif
mantap,5,positif
"balikin yss gwe yg dulu anjjj, revam yss lu jelek bnget sumpah",1,negatif
update terus tapi keseimbangan tim gak di benerin kocak,1,negatif
gem ini sangat bagus,5,positif
"tolong lah moonton kalau ngasih tim kepada player solo itu yang benerrr gw capeeee bener dapet tim sampah mulu gw solo tapi tim nya kaya apaan tau. tolong kerja sama nya lah moonton, gw tau lu ngasih tim berdasarkan winrate tapi winrate gw turun itu gegara eluuuuu ngasih tim engga pernah benerrrrrrrrrrr mana yang katanya moonton bisa memberikan feedback manaaa???????????? BUKTIIN LAHHHHHHH CAPE GW",5,positif
seru,5,positif
gameya bagus tapi sedikit burik,5,positif
lebih bagus ff,5,positif
game ini pumayan asik tapi syg banget gk adil masa rang bawah di di kasih rank nya yg atas sunkguh aneh dan konyol,1,negatif
Tolong jaringan nya di perbaiki soalnya dulu itu ff g pernah lag kok sekarang lag parah tidak seperti dulu pliss perbaiki 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,4,positif
Sngat bagus MLBB dari pada gem lain,5,positif
"papih, temen ku selingkuh sama HOK ngasih saran nama ml nya rakun sama game plagiat. gimana pendapatmu moonton",3,netral
woi moonton babi moonton asu percuma lu buat event 3 win 2 bintang tapi kalo di awal malah lose streak gausah segala sok sok an buat event kayak gitu kalo gak niat,1,negatif
game keren,5,positif
MONTOON KNTLL LU ANJ CAPE GW ASU KLH MULU BEGO,1,negatif
game apa ini game punya tim gak seimbang tarik,1,negatif
game kocak,1,negatif
eh developer udah lama gue diem merasa baik baik saja.. tapi ini udah kelewatan kaga ada baik baik nya makin lama makin aneh update nya... masa sering kali mau nyerang atau di serang leg leg tiba tiba... benerin tuh bug,1,negatif
dikasih tim lol Mulu🤬🤬🤬🤬🤬🤬,1,negatif
"jaringan gua tiba-tiba ngelek, jadi bintang 1 dlu",1,negatif
aku sangat menyukainya,5,positif
saya suka,4,positif
game haram,1,negatif
sinyal y semakin buruk,1,negatif
seru,5,positif
"magic whels sekarang sudah sangat tidak menguntungkan lagi dicicil malah nggak dapat crystal nya, pantas saja HOK semakin banyak peminatnya karna melakukan draw skin lebih menguntungkan disana.",1,negatif
agak lag ini,4,positif
macking nya benerin tolol poke,1,negatif
main update terus buat jaringan lemot,3,netral
Sinyal nya buruk tambah lagi update nya lama,3,netral
ngelag banget asu habis update ajg dasar monton darksistem ngasih tim mage mati 20 yatem yatem,1,negatif
woi moonton bisa ga sih lu ngasih team jangan kek BINATANG mulu capek gua berjuang sendiri tapi team pada blunder + ga sadar diri pula aahhh SHIBAL!,1,negatif
moonton tolong kembalikan map western expanse biar bisa bernostalgia mobile legends zaman dulu,4,positif
Ngasih player nya gk mikir gue pas udah legends dikasih musuh yang udah pernah micytikal Glory tapi timnya kayak bot. dahlah monton pindah game gua kalo hari ini gk naik naik nyesel dah topup banyak tapi setiap seasons gk pernah adil ngasintim,1,negatif
jago jago musuh nya kasih yang bot apa semua pleyer ml pensi,1,negatif
𝐺𝐴𝑀𝐸 𝑌𝐴𝑁𝐺 𝑆𝐴𝑁𝐺𝐴𝑇 𝐵𝐴𝐺𝑈𝑆 𝐷𝐴𝑁 𝐷𝐴𝑃𝐴𝑇 𝐵𝐸𝑅𝑀𝐴𝐼𝑁 𝑅𝐴𝑁𝐾 𝐴𝑇𝐴𝑈 𝐶𝐿𝐴𝑆𝐼𝐶 𝐴𝑇𝐴𝑈 𝐵𝑅𝐴𝑊𝐿 𝐷𝐴𝑁 𝐿𝐴𝐼𝑁 𝑁𝑌𝐴 𝐴𝐾𝑈 𝑆𝑈𝐾𝐴 𝑀𝐿𝐵𝐵 𝑇𝐸𝑅𝐼𝑀𝐴𝐾𝐴𝑆𝐼𝐻 𝑀𝑂𝑂𝑁𝑇𝑂𝑁 𝐷𝐴𝑁 𝐽𝑈𝐺𝐴 𝐸𝑉𝐸𝑁𝑇 𝑁𝑌𝐴 𝑀𝑂𝑂𝑁𝑇𝑂𝑁 𝑌𝐴 😊 𝐷𝐴𝑁 𝐴𝐾𝑈 𝑀𝐴𝑆𝐼𝐻 𝐸𝐿𝐼𝑇𝐸 𝐺𝐴 𝑃𝐴𝑃𝐴 𝐾𝑂𝐾 𝐴𝐾𝑈 𝑅𝐸𝑍𝐸𝐾𝐼 𝐴𝐽𝐴 𝑀𝑂𝑂𝑁 𝑇𝑂𝑁 𝑌𝐴 𝐴𝐾𝑈 𝑀𝐴𝑈 𝑀𝐴𝐼𝑁 𝐿𝐴𝐺𝐼 𝑌𝐴 𝑀𝑂𝑂𝑁𝑇𝑂𝑁 𝐴𝐾𝑈 𝑀𝐴𝑈 𝐵𝐸𝐿𝐼 𝐿𝐼𝑁𝐺 𝑆𝐴𝑀𝐴 𝑌𝐼𝑁 𝐷𝐴𝑁 𝐴𝑅𝐺𝑈𝑆 😊😊😊😊,5,positif
"game,grafik,oke lah,,dark system tambah parah,,bikin males, 😭jaringan GK stabil,,mau pake wi fi,data sama aja,,dahlah.",1,negatif
geme mobile legends ini bagus aku kasi bintang 5 soalnya gem nya seru banget busa mabar ber 5,5,positif
"Mobile legend sekarang hanya mementingkan ,skin dan tampilan HD namun lupa masalah terbesar adalah sistem matchmaking yang tidak adil,dan kurangnya Hukuman player AFK atau Troll",1,negatif
Game ga jelas banyak player nob saat solo rank,5,positif
