teks,skor,label
"moonton mohon maaf saya sudah mulai bosan main mobile legends, maaf ya moonton🙏",5,positif
setiap kali draf pick sering force close,1,negatif
😊,4,positif
game apa si main dikit kalah main dikit kalah game sampah,1,negatif
gem nya udah bagus tapi ada yg agak salah dengan draf monton buat kayak hok sesuai dengan yuser hero biar enak dk ketemu user tenk semua sesuai kan leng yg kami bisa,4,positif
sering diberi tim sampah saya akan mengajak pemain lain untuk menghapus aplikasi ini,1,negatif
jos,5,positif
"jujur no comen,game ini seru dan bisa mengetes chemistry kita sama tim trus klu victory rasa nya seneng bgt intinya download ml sekarang!",5,positif
Jangan main sumpah kaya citer musuh nya,1,negatif
GAJELAS LOSESTREAK MULU GAUSAH DOWNLOAD,5,positif
kikir,1,negatif
GAME RUSAK BANYAK BUG GA DI BENERIN,1,negatif
"main solo auto lost soalnya tim nya slalu bocil,sdangkan musuh pro semuaa",1,negatif
"game nya sangat menghibur, tapi sayang nya kalo ngasih tim terlalu gg sih👍👍👍👍",5,positif
kalau ngasih tim yang bener Napa setiap main mulu pasti ketemu yang ga bener,1,negatif
sangat burukk,1,negatif
ini bagus banget ini game kesukaan ku,5,positif
malas,1,negatif
saya benci game ini karna game tidak adil,1,negatif
anjay,5,positif
"sering nge lag, nge bug dan sebagainya.. sementara di team musuh bisa lancar jaya.. bingung pake cheating apa dr moontonnya langsung.. dideportasi tdk ada tanggapan.. makin down sihhh rating Montoonn",3,netral
Ini membuat saya gila ini sangat bagus!!!💞💞,5,positif
moonton tolong lah saya lostrek 12 kali maen dari jam 9 ke jam 9 lagi turun 10 bintang tolonglah moonton ciptakan game tuh yang bener jangan bikin orang stress,1,negatif
BARIKI SEASON,5,positif
gamenya punya rank tapi Hero zilong koh gak di baf,5,positif
gw di kasih tim dark sistem Mulu Ama monton lol najizesss,1,negatif
seruuuuu,5,positif
diamond nya terlalu mhal,4,positif
mantap,4,positif
game hama isinya dark sistem.sampah,1,negatif
MANTAP,5,positif
game bagus tapi player toxic dikasih tim bocil aja janco,4,positif
game tolol,1,negatif
Moonton janganlah mentang mentang udh bintang 5 gk mau ngasih skin lgi,5,positif
"moonton kalo Player kalah, tapi MVP jangan diturunkan bintangnya kasian Player nya dapet tim gajelas",4,positif
game kocak,1,negatif
apakah kau moonton tidak mempunyai otak kalau buat game? kami disini main game untuk menghibur bukan bukan nambah stress lu punya otak gak gua ditroll 20× dan kau TK menanggapi apa yang kurespon didunia saja kau sudah gagal apalagi kau diakhirat,4,positif
ok,5,positif
game tidak rekomendasi,1,negatif
👍,5,positif
monton tolong untuk naikin skordit jgn 1² ajah miniml sekali dape skor 3 atau 2 jgn 1² cape lah,5,positif
gem ini seru tapi pake kuata/wifi,5,positif
game terbaik di dunia,5,positif
game ini luar biasa.,5,positif
"busuk,selalu tidak adil dan tidak imbang saat match 👎",1,negatif
GAME NYA BAGUS AKU SUKA POKOKNYA,5,positif
setiap main pasti dapet player dark system /beban main jadi kayak main sendiri game gendeng,1,negatif
bagus sekali ✌️✌️,4,positif
"moonton kasih tim yang benar dong masa losetreak Mulu,mau ke mitic aja susah!!,tolong ya moonton kasih tim yang ga beban",2,negatif
males kali aku moonton dark sistem ada duo bucin capek aku moonton sumpah aku pensiun ml moonton sumpah ni dear TOPXYINXJAGO deal moonton aku pensiun ml selamanya,1,negatif
Dapat dark sistem -_-,1,negatif
gamenya bagus dan seru,5,positif
"jaringan sangat buruk, mohon di perbaiki",1,negatif
game nya udah bagus tapi pemilihan timnya apakah bisa di peradil dikit musuhnya mytyc teman ku epic,1,negatif
"game apa ini game naikin tensi ya???? , kalau bisa cwe gausah main juga nyusahin orang aj",1,negatif
GAME NYA JANGAN JAGO MUSUH DAPAT SKIN GRATIS,5,positif
setiap mau ke renk selanjutnya pasti kalah,1,negatif
Game burik kebanyakan Dark system,1,negatif
Gamnya bagus sih tapi agak ada leg nya dan kalau leg dikira nob aku cuma mau nyampei aja aku kasi bintang 2 soalnya Agak seru tapi ada bag dan leg monton jangan ada leg dan ada buk biar gak di bilangin ngecit,5,positif
game ini gak ush dimankan game gak guna bnyak dark sistem game ga jelass,1,negatif
gema bagus baget,5,positif
"aku seka hero miya, Layla,hilda dan Beatrix",5,positif
Cool,1,negatif
MOONTON DARK SYSTEM 🤣,1,negatif
malas gua Singal bagus malah Singal merah,1,negatif
"gamenya bagus banget mulai dari grafic,skin itu bagus banget",5,positif
Game nya bagus banget ! Tapi kalo ada yg beban di laporin gak di respon.giliran kita yg beban mlh di respon jadilah kredit sekor berkurang.Apa liat liat ke bawah kan udah gue bilang bagus,3,netral
Dikasih temen Dongok mulu mending HOK Lah,1,negatif
Gak sehat,1,negatif
gamenya bagus tapi ada yang kurang maaf ngerepotinnya moonton,5,positif
Gamenya bagus tapi ada satu hal tolong skin special,1,negatif
"game apaan ini tiap main rank di troll mulu gk jelas bikin rank turun, perbaiki dong",1,negatif
bagus,5,positif
"Game Absolute cinema,minesnya cuman di bagian team doang,kadang serius,kadang misterius",5,positif
di kasih tim drak system 😂,4,positif
lumayan sih,2,negatif
mantap,5,positif
banyak truk sistemnya yah jangan main ML auto kalah terus,2,negatif
game sampah,1,negatif
MOONTON TOLONG DI PERBAIKI GAME NYA SEKARANG KOK SERVERNYA NGELAG NGELAG TERUS JADI GK FOKUS BERMAIN GAME INI TERUS JUGA KALO NGELAG SUKA GAK JELAS STRESS AKU MAINNYA TOLONG DI PERBAIKI PINGNYA SAMA SERVERNYA MOONTON,3,netral
"tolong untuk developer, dark sistem nya kurang banyak, saya hampir masuk rsj tapi gagal karena kurang dark sistem, saya menang 1x dan kalah 10x itu membuat saya belum gila dan depresi, saya harap moonton memberi lebih banyak sistem gelap dan manusia aneh di dalam matchmaking saya",5,positif
"kenapa 3? karena jujur aja yaa..ini Game memang seru. Tapi karena sangking serunya sampe bikin pacar aku kecanduan dan sering lupa sama aku. Bahkan dia rela begadang demi main ini Game. Tolong yH untuk developer nya, hormati kita sebagai cewek yang punya pacar. Kita para cewek juga butuh waktu main bareng sama pacar kita. Jadi saran aku..developer kasih pengaturan batas waktu dong, biar sama sama enak Aku sampein ini atas dasar pribadi yaa, dan aku yakin kalau cewek cewek lain diluar jg sama 😼",3,netral
seru dan menyenangakan,5,positif
suka ada player tengil tapi seru,1,negatif
game nya bagus seru dan juga bisa mabar karena bagus saya kasih bintang 5,5,positif
"mas muntun bisa gak sebelum matchmaking bikin fitur pilih role dulu, kalo ada fitur gini kan enak gak perlu rebutan role di draft pick😁",4,positif
mantapp,5,positif
sangat seru,5,positif
jelek ah,1,negatif
apa apan gem ini Mlah tambah parah aku kecewa dg drak mu,1,negatif
tolong drak sistem di ban pliss monoton 😭,5,positif
kenapa setiap main penyesuaian team tidak pernah sesuai?,1,negatif
"sering lag, emot ngk kliatan, skin jga ngk kliatan",2,negatif
apalah gajelas makin kesini gua honor 43 masa setim legend 5 gaje bngt,1,negatif
mohon maaf sya sudh mencoba tapi lostrek mlu,4,positif
"sudah kubilang, game ini game GILA",1,negatif
game nya bagus banget cocok banget buat ngisi waktu luang,5,positif
game rusak ping gw bagus tapi pas digame delay parah,1,negatif
gameee nyaaaaa bgussssss bgtttttt yaaaaa😸,5,positif
aku suka mobile leghen dan koleb nya sangat bagus,5,positif
"Penyesuaian match making nya sangat sangat mengecewakan, terlebih lagi sering ketemu negara yang player nya rata rata tidak berpengalam seperti, Myanmar.Bawaannya jadi malas main, apalagi sering lose streak",1,negatif
bagus tapi bisa gk sih jangan kredit skor itu membuat pleyer jadi main gk seru ap lagi kalo di suruh misal nya,3,netral
banyak dark sistem dan sering ngeleg saat bermain ini game,1,negatif
"sangat menyenangkan bermain mobile legends, walaupun sering dibuat kesal oleh tim sendiri, ini tetap menjadi game favorit saya dan sangat menyenangkan!",5,positif
"Benerin dlu tuh matchmaking sampah lu, baru colab colab",2,negatif
Permainan ini seru sekali saya sangat menyenyukainya,5,positif
plis kasih menang monttoooooooon,5,positif
game nya seru,5,positif
rasanya lebih tenang kalau gk main game ini. game penuh manusia toxic terus tiap ngelag lagi. main game cr hiburan ini malah biat emosi,1,negatif
geme nya sudah bagus tapi musuh nya nggak setara untuk sementara saya kasi 4 bintang,4,positif
gestak pas main,1,negatif
game bagus hehe,5,positif
"Gaje makin kesini makin ribet ini game, akun gw kena hack trus kena kontak gm, gk bisa gw amanin, trus skrg pas login ada captcha nya hadeuh ribet bgt, game gajelas",1,negatif
"gamenya bagus tapi untuk data-data seperti skin, animasi skin, dan beberapa lainnya walaupun bisa memilih apa data yang ingin di download tapi susah padahal dulu tidak seberat ini ,udah itu aja terimakasih",5,positif
game yang sangat bagus dan cocok untuk di main kan,5,positif
sangat bagus,5,positif
"game nya bagus, tapi susah player solo",4,positif
"game nya keren, adil banget, gada player yg egois, role nya ga bisa di rebut kok, game nya bagus banget, game terbaik sepanjang sejarah Pluto terus demeg Hero nya masuk akal semua gada yg berat sebelah keren banget moonton hahahaha",1,negatif
tolong lah moonton jangan kasih drak system terus bikin emosi menang kalah menang kalah dang capek moonton,3,netral
gamenya sangat bagus!! dan tolong perbaiki bug nya.,5,positif
Sekarang ada banyak bug yg bikin permainan kurang nyaman saat di dalem game ngelag parah gak tau disemua pemain setelah game selesai malah putus ke server aneh bener,1,negatif
aku kasih bintang lima kerena game ini udah ku hapus tapi ku gak tega game ini di hapus di play store jadi ku hanya pengen ML ini jadi satu satu game favorit ku happy New,5,positif
game apaan gw dahain bener pun Masi dikasi tim kayak bot skilnya aneh² match making ga adil hadeh game apaan ni,1,negatif
perkecil penyimpanan ml,5,positif
Cantik cuy,5,positif
gem nya bagus,5,positif
"MOONTON NGASIH MUSUH YANG GAK ADIL APALAGI TIM NY SUMPAH GUA KECEWA SAMA MOONTON AKU KIRA MOONTON ORANG NY BAIK EHHH TAPI GAK,SKIN DOANG 😂 BANYAK NGASIH TIM YG GAK GUNA TERUS APA LAGI MUSUH NY GAK NGOTAK PADAHAL AKU UDAH KASIH BINTANG 5 TAPI MASIH AJ NGASIH TIM LAWAN YANG GK SETARA ADUH SYSTEM MOONTON",5,positif
game ajg bikin emosi,1,negatif
geme nya buat aku tenang bokoknya,5,positif
game luar biasa game yg bagus aku suka,5,positif
bagus sekali,5,positif
"sebenernya game ny bagus tapi terkadang itu suka lag, kayak ada suara dari game nya tapi layar nya hitam, dan klo layar nya disentuh juga ada suaranya tapi layar nya gk bisa diliat, tolong diperbaiki Moonton sebelum aku kasih bintang 1/uninstall",2,negatif
sangat bagus:),5,positif
game yang ramah adil saya menang kalah menang kalah adil sekali ya 👍,2,negatif
darksystem nya kurangin wahai moonton😹😹,5,positif
mampus wkwk pantesan gk populer lagi game darah tinggi mending main game honor of king lebih hd,1,negatif
gamenya bagus banget. makasih yaa yang telah buat game ini. aku jadi terhibur,5,positif
"cape gw Ama monton makin kesini makin anj aja Nemu tim heran,makin update makin gajelas ni apk,apk lain update makin bagus lah ini makin update makin bngst coba kapan pas update makin bagus?paling collab² doang yg dibagus²in,masa iya musuh pada mitik doang sedangkan tim gw epic legend 3 orng gw Ama tmn gw doang yg mitik aneh.coba perhatiin tier²nya bukan update buat skin² Collab doang lol",1,negatif
gamenya bagus banget,5,positif
timnya banyak beban nying,5,positif
game nya seru banget dan enak di mainin dan bisa dapet banyak skin gratis. seandainya bisa dapet skin epic aku bakalan bahagia banget,5,positif
Moonton kenapa ngeleh Moonton padahal sinyal ku sudah bagus tapi ngeleg,1,negatif
Jelek,1,negatif
Matchmaking yang tidak seimbang dan banyak bug,1,negatif
gem lu terlalu susah lawan nya kasih gue lawan bot biar CPT naik rnk,1,negatif
Tolong kurangi dark system moonton saya udah party tetap saja kalah,1,negatif
mantap,3,netral
game nya sangat burik setiap aku bermain pasti selalu diberi tim darksistem dan diberi tim yang coba coba Hero padahal dia cuman tau Hero itu malah dia pakai Hero yang dia gak tau dan aku sarankan yang belum download ml jangan didownload dan apalagi main pas bulan romadhon pasti kalau ketemu darksistem langsung dimaki maki padahal bulan romadhon jadi yang belum download ml jangan didownload dan juga ada banyak yang pakai cheater hapus aja mereka dari ml dan hapus juga tim yang ngetrollllllll,1,negatif
saya menyukai game ini,5,positif
monton gue solo ketemu duo gem rusak reting aja rendah apa apa ketemu Player noob aku habis menang terus kalah pekok di kasih tim yang aneh tim dengan hiper buta map main ngasal hama,1,negatif
ulti argus delay karena saya udh pencet tapi gk hidup ulti nya jadi saya kalah jadi revamp argus jadi ulti nya gk delay dan musuh nya yg adil masa tim aku dark system dan tim musuh pro pilih kasih banget moonton,1,negatif
tim gajelas terus cape capeeeeee,1,negatif
gua nyindir even hp gua langsung lose strike sebegitu bejad nya kah para admin nya game i ni,1,negatif
"game bagus cuma lama"" ketemu org suka trol jadi mending pindah game aja main menang kalah menang kalah Berjam jam sia sia kaya sengaja dari sistem nya MLS main ml ni kena tim nya bukan game nya",1,negatif
game bagussss🤩🤩,5,positif
"makin sini makin ga asik kebanyakan lag sinyal bagus tapi merah mulu, apa lagi udah ketemu cheater penyebab lag lah udah kelar game",3,netral
oke,5,positif
enak banget moonton ls saya suka deh kasih lagi moonton kan game kamu yang terbaik kalo soal bikin player ls terus keren🥰🥰🥰🥰🥰🥰🥰... horeeeee ls lagi,5,positif
"aku selalu diberi musuh pro dan tim bot kasih yang sepadan dong, dan aku sering gelag padahal jaringan aman🙃",1,negatif
game tai,1,negatif
ngasih tim sama musuh tidak seimbang kalah kalah Mulu.,1,negatif
"BANTU ATASI MASALAH MATCHING SOLO, AGAR TIDAK DI PERTEMUKAN DENGAN TIM DARK SYSTEM. HINGGA SAMPAI LOSTREAK 10x Di pertemukan dengan Tim Dark System. TOLONG ATASI MASALAH INI SECEPAT NYA!",1,negatif
Game hamaa,1,negatif
Moonton kalo kasih musuh yang mudah menang cuman 1-2 tapi kalo kalah 1-5 malah tambah sterss,1,negatif
game nya udah bagus tapi ayo lah monton kalau bisa tuh jangan ketemuin drack sistem habis bintang gua gara gara lose strek terus pening endah,1,negatif
"game Busuk. Gk di rekomendasi, jngan di download, bikin stres.!!!",1,negatif
Apalah moonton gw di kasih kalah Mulu gak asik lu moonton botol,1,negatif
game pembuat stress beri musuh sama tim yang akurat lah masa tim bocil atau dark system musuh nya Pro sama top global. males gw di rank legend tim nya dari system musuhnya pro!!,1,negatif
Montoon gamenya jelek,1,negatif
kadang bikin pusing kadang bikin happy... TPI bnyak bikin pusingnya...,5,positif
"Emang wajar kah Kalah 3 kali menang 1 kali kalah lagi, gak ada star protection gitu,Mau nya apa sihhhhh!!!!!!",1,negatif
Game kampang,1,negatif
"Game perusak hp,giliran mau nyampe honor susah kali,MMR ku turun turun terus",1,negatif
tolong jangan kasih saya tim dark system terus,5,positif
game busuk,1,negatif
bagus banget saya menang terus enak main mobiljen,5,positif
Geme su kalahh terus gua Mending gua main hok aja geme babi Gak jelas ini game tim ya gak jelas monton baikin tim lah gua bot terus gak bisa main tim gua apa lah game gak seru capek sudah monton gandong tim baikin lah,1,negatif
"semakin keseni semakin gak jelas dapet timnya, aku yg legend 1 mau mytik malah 1 tim isinya epic 5 semua",2,negatif
"bagus,kurangin darksistemnya min",5,positif
monton bisa mengerti apa yg kita rasakan makasih monton,5,positif
Game Ini Sangat Bagus Untuk Dimainkan Sama Teman Dan Saya Selalu Memainkan Game Ini Setiap Hari Bersama Teman Saya & Rank Saya Sudah Legend Karena Pandai Menyusun Strategi Jadi Kuberi Game Ini Rating Bintang 5 Selamat 3 Anniversary Untuk Moonton Semoga Game Ini Selalu Sukses Dan Selalu Nomer 1 Di PlayStore,5,positif
"benerin lah sistem matchmaking nya sat, glory ketemu tim mawi lah, glory ketemu musuh full imo lah, jadi developer yang niat dikit jangan up skin mulu, game lu urusin kualitasnya",1,negatif
kalau bisa beri saya tim yang normal(tidak jago dan tidak pro)untuk bermain masih bagus,4,positif
Game rusak,1,negatif
mohon maaf saya monton karena saya itu sudah susah payah buat ke legend 1 bintang 4 itu tiba tiba kalah terus menerus,5,positif
baru kali ini saya main ml ngeleg tapi wifi saya lancar lancar saja pokok nya ini harus dibetulkan,1,negatif
gem nya bagus banyak even sekin geratis jadi nya aku jadi semangat main,5,positif
geme ini sangat seru dan bisa offline dan heronya banyak dan skinnya banyak saya,5,positif
